date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,51.79,53.66,52.2,51.59,19225.13,0.44,0.85,51.476,50.718,48.958,19654.59,20699.49,14930.91,9.13
2017-11-09,51.7,52.46,51.8,51.25,15801.62,-0.07,-0.14,51.034,50.324,48.844,19311.81,19389.07,14553.3,7.51
2017-11-08,50.46,52.18,51.87,50.2,32638.21,1.41,2.79,50.84,50.007,48.765,20922.49,18476.19,14481.26,15.51
2017-11-07,51.0,51.0,50.46,49.63,14830.69,-0.59,-1.16,50.652,49.632,48.704,21574.83,15962.16,13771.34,7.05
2017-11-06,50.33,51.28,51.05,50.2,15777.3,1.06,2.12,50.52,49.301,48.762,21454.43,15170.97,14413.79,7.5
2017-11-03,50.6,51.28,49.99,49.4,17511.23,-0.84,-1.65,49.96,48.912,48.659,21744.38,14488.07,14175.42,8.32
2017-11-02,50.94,51.68,50.83,49.75,23855.04,-0.1,-0.2,49.614,48.531,48.649,19466.34,13378.64,14001.58,11.33
2017-11-01,49.71,51.36,50.93,49.32,35899.9,1.13,2.27,49.174,47.976,48.605,16029.89,11731.43,13654.43,17.05
2017-10-31,47.23,49.83,49.8,47.23,14228.69,1.55,3.21,48.612,47.415,48.504,10349.49,9461.29,12368.43,6.76
2017-10-30,50.06,50.45,48.25,48.2,17227.05,-0.01,-0.02,48.082,47.242,48.407,8887.51,8788.53,12614.14,8.18
2017-10-27,48.33,49.25,48.26,47.87,6121.0,-0.37,-0.76,47.864,47.198,48.451,7231.76,9162.33,12781.3,2.91
2017-10-26,47.91,48.85,48.63,47.82,6672.8,0.51,1.06,47.448,47.364,48.53,7290.94,9717.53,13727.52,3.17
2017-10-25,47.03,48.18,48.12,47.03,7497.92,0.97,2.06,46.778,47.522,48.487,7432.97,10486.32,14270.01,3.56
2017-10-24,47.19,47.27,47.15,46.3,6918.79,-0.01,-0.02,46.218,47.775,48.504,8573.08,11580.52,14518.46,3.29
2017-10-23,46.0,47.48,47.16,45.94,8948.27,0.98,2.12,46.402,48.222,48.499,8689.55,13656.61,14520.74,4.25
2017-10-20,45.27,46.26,46.18,45.05,6416.91,0.9,1.99,46.532,48.406,48.512,11092.9,13862.77,14441.12,3.05
2017-10-19,45.0,45.75,45.28,44.7,7382.96,-0.04,-0.09,47.28,48.767,48.528,12144.12,14624.52,14634.42,3.51
