date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,27.72,27.87,26.92,26.87,184617.98,-0.86,-3.1,27.814,27.612,27.359,162092.32,166776.28,206852.15,5.93
2017-11-09,27.6,28.11,27.8,27.51,101091.66,0.1,0.36,28.018,27.669,27.379,168359.5,162789.34,218231.51,3.25
2017-11-08,28.14,28.23,27.7,27.67,144218.09,-0.59,-2.09,27.898,27.692,27.23,180007.64,170708.21,215529.16,4.63
2017-11-07,28.4,28.4,28.29,27.88,159559.09,-0.07,-0.25,27.906,27.687,27.093,179869.26,178849.03,211065.01,5.13
2017-11-06,27.8,28.58,28.36,27.66,220974.77,0.42,1.5,27.788,27.574,26.94,185692.97,180262.76,205610.39,7.1
2017-11-03,26.97,27.96,27.94,26.82,215953.88,0.74,2.72,27.41,27.504,26.783,171460.25,192183.68,199177.8,6.94
2017-11-02,27.77,28.19,27.2,27.12,159332.38,-0.54,-1.95,27.32,27.377,26.621,157219.18,187825.52,190217.29,5.12
2017-11-01,27.53,27.78,27.74,27.22,143526.19,0.04,0.14,27.486,27.255,26.489,161408.77,188130.96,183864.62,4.61
2017-10-31,26.6,27.71,27.7,26.6,188677.61,1.23,4.65,27.468,27.148,26.337,177828.8,199112.07,180154.57,6.06
2017-10-30,27.2,27.25,26.47,26.2,149811.17,-1.02,-3.71,27.36,27.03,26.161,174832.55,201175.76,172266.55,4.81
2017-10-27,27.95,28.17,27.49,27.47,144748.55,-0.54,-1.93,27.598,27.106,26.046,212907.11,246928.01,166653.98,4.65
2017-10-26,27.35,28.09,28.03,27.11,180280.33,0.38,1.37,27.434,27.088,25.887,218431.87,273673.69,161994.0,5.79
2017-10-25,27.5,28.28,27.65,27.31,225626.34,0.49,1.8,27.024,26.768,25.715,214853.15,260350.12,155363.3,7.25
2017-10-24,27.14,27.3,27.16,26.82,173696.38,-0.5,-1.81,26.828,26.499,25.565,220395.35,243280.99,146114.3,5.58
2017-10-23,26.93,28.9,27.66,26.7,340183.94,0.99,3.71,26.7,26.305,25.435,227518.96,230958.03,139851.66,10.93
2017-10-20,25.82,27.0,26.67,25.75,172372.36,0.69,2.66,26.614,26.061,25.289,280948.91,206171.93,125275.26,5.54
2017-10-19,26.12,26.28,25.98,25.81,162386.75,-0.69,-2.59,26.742,25.864,25.19,328915.51,192609.06,119658.36,5.22
2017-10-18,26.63,27.43,26.67,26.45,253337.31,0.15,0.57,26.512,25.723,25.136,305847.09,179598.27,114307.35,8.14
2017-10-17,26.55,26.85,26.52,26.18,209314.44,-0.71,-2.61,26.17,25.526,25.051,266166.63,161197.06,104686.24,6.73
2017-10-16,28.32,28.35,27.23,26.8,607333.69,-0.08,-0.29,25.91,25.292,24.973,234397.1,143357.35,99956.42,19.52
2017-10-13,24.88,27.31,27.31,24.82,412205.34,2.48,9.99,25.508,24.985,24.883,131394.94,86379.94,72835.5,13.25
2017-10-12,24.96,25.0,24.83,24.68,47044.69,-0.13,-0.52,24.986,24.685,24.779,56302.61,50314.32,55459.41,1.51
2017-10-11,25.2,25.28,24.96,24.9,54935.0,-0.26,-1.03,24.934,24.662,24.804,53349.45,50376.47,58176.07,1.77
2017-10-10,25.25,25.25,25.22,25.03,50466.78,0.0,0.0,24.882,24.631,24.814,56227.5,48947.6,58768.87,1.62
2017-10-09,24.97,25.28,25.22,24.82,92322.91,0.52,2.1,24.674,24.564,24.812,52317.6,48745.3,60380.14,2.97
2017-09-29,24.59,24.76,24.7,24.58,36743.69,0.13,0.53,24.462,24.517,24.824,41364.94,44378.6,59739.35,1.18
2017-09-28,24.6,24.64,24.57,24.48,32278.85,-0.13,-0.53,24.384,24.515,24.861,44326.02,46707.66,62895.8,1.04
2017-09-27,24.2,24.76,24.7,24.2,69325.25,0.52,2.15,24.39,24.549,24.909,47403.5,49016.43,69648.09,2.23
2017-09-26,24.16,24.3,24.18,24.12,30917.29,0.02,0.08,24.38,24.575,24.967,41667.71,48175.41,73069.9,0.99
2017-09-25,24.29,24.38,24.16,24.13,37559.63,-0.15,-0.62,24.454,24.653,25.064,45173.0,56555.49,78706.76,1.21
2017-09-22,24.55,24.64,24.31,24.3,51549.07,-0.29,-1.18,24.572,24.78,25.143,47392.26,59291.06,83281.47,1.66
2017-09-21,24.65,24.8,24.6,24.59,47666.27,-0.05,-0.2,24.646,24.873,25.205,49089.3,60604.5,87276.12,1.53
2017-09-20,24.53,24.72,24.65,24.53,40646.28,0.1,0.41,24.708,24.946,25.252,50629.37,65975.67,94350.06,1.31
2017-09-19,24.81,24.84,24.55,24.53,48443.73,-0.2,-0.81,24.77,24.996,25.275,54683.12,68590.13,101030.32,1.56
2017-09-18,24.68,24.82,24.75,24.53,48655.95,0.07,0.28,24.852,25.059,25.271,67937.99,72014.98,101876.76,1.56
2017-09-15,24.91,24.91,24.68,24.64,60034.26,-0.23,-0.92,24.988,25.13,25.269,71189.86,75100.09,102357.16,1.93
2017-09-14,25.0,25.16,24.91,24.81,55366.61,-0.05,-0.2,25.1,25.207,25.268,72119.71,79083.94,103725.17,1.78
